"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"638-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL ESTÁNDAR INTERNACIONAL ISO 9001 SISTEMA DE GESTIÓN DE LA CALIDAD\, ISO 14001 SISTEMA DE GESTIÓN AMBIENTAL Y ISO 45001 SISTEMA DE GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO PARA LA EMPRESA HAR ENGINEERING & CONSTRUCTION ",20210127,20220525,"HAR E & C S.A.C.","AREQUIPA","AREQUIPA","AREQUIPA",040101,55000.0000,0.0000,16666.6667,"SOLES",20231030
"MIPYME","PROGRAMA DESARROLLO DE PROVEEDORES - CATEGORÍA 2 - FASE IMPLEMENTACIÓN",2020,"639-INNOVATEPERU-PDPC2I-2020","MEJORA DE PRODUCTIVIDAD\, COMPETITIVIDAD Y FORTALECIMIENTO DE CAPACIDADES DE EMPRESAS PROVEEDORAS DE RAINFOREST EXPEDITIONS Y CIERRE DE BRECHAS TÉCNICO-PRODUCTIVAS\, CALIDAD Y GESTIÓN EMPRESARIAL\, CON AFLUENCIA EN LA AMAZONÍA PERUANA.",20210419,20221119,"RAINFOREST EXPEDITIONS SAC","TAMBOPATA","TAMBOPATA","MADRE DE DIOS",170101,600000.0000,85714.3000,171428.5700,"SOLES",20231030
"FINCYT III","MIPYME DIGITAL",2020,"640-INNOVATEPERU-MD-2020","DISEÑO E IMPLEMENTACIÓN DE CRM PARA B2B Y B2C",20210126,20210826,"NEXT PURE WATER S.A.C. - NEXPWATER S.A.C.","ATE","LIMA","LIMA",150103,55000.0000,0.0000,16666.6700,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"641-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN DEL SISTEMA HACCP PARA EL ACOPIO\, FRACCIONAMIENTO\, ENVASADO Y EXPORTACIÓN DE SUPERFOODS EN CRUDO Y POLVO\, MENESTRAS EN CRUDO\, ACEITE Y FRUTOS DESHIDRATADOS",20201229,20221228,"GLINT S.A.C.","LINCE","LIMA","LIMA",150116,52813.9000,0.0000,16637.9700,"SOLES",20231030
"FINCYT III","MIPYME DIGITAL",2020,"642-INNOVATEPERU-MD-2020","IMPLEMENTACION DE ERP PARA AGRO INDUSTRIA EL VADO EIRL",20201229,20211128,"AGRO INDUSTRIA EL VADO EIRL","SANTIAGO DE SURCO","LIMA","LIMA",150140,54999.5000,0.0000,16666.5000,"SOLES",20231030
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL - INNOVAR PARA REACTIVAR",2020,"643-INNOVATEPERU-PIEC1R-2020","DESARROLLO DE UN APLICATIVO QUE INTEGRE INTELIGENCIA ARTIFICIAL (CHATBOT-SISTEMA EXPERTO) PARA MEJORAR LA ATENCIÓN DE TURISTAS\, REDUCIR CONTACTO PRESENCIAL Y EVITAR AGLOMERACIONES EN LAS ÁREAS DE RECEPCIÓN Y RESTAURANTE DEL HOTEL EN MACHU PICCHU PUEBLO\, CUSCO.",20210111,20211211,"INKA TERRA PERU S.A.C.","MIRAFLORES","LIMA","LIMA",150122,251531.3500,32408.6500,124000.0000,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"644-INNOVATEPERU-ADTC2-2020","CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE CALIDAD SEGÚN LA NORMA ISO9001:2015 EN ACON RENT SAC ",20201228,20211128,"ACON RENT SAC","SAN ISIDRO","LIMA","LIMA",150131,52720.0000,0.0000,16000.0000,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"645-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE GESTIÓN DE CALIDAD CON BASE EN LA NORMA ISO 9001: 2015.",20201229,20220129,"GLOBAL INDUSTRIAS Y SERVICIOS DEL PERU S.A.C.","HUANCAYO","HUANCAYO","JUNIN",120101,54500.0000,0.0000,16500.0000,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"646-INNOVATEPERU-ADTC2-2020","LOGRAR LA CERTIFICACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO RESPECTO A LA NORMA ISO 45001:2018 EN LA EMPRESA RESTAURANTE TURÍSTICO CIELO AREQUIPEÑO S.R.L.",20210113,20220213,"RESTAURANTE TURISTICO CIELO AREQUIPEÑO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","CAYMA","AREQUIPA","AREQUIPA",040103,55000.0000,0.0000,16666.6700,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"647-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN Y CERTIFICACIÓN HACCP PARA GARANTIZAR LA INOCUIDAD ALIMENTARIA EN EL RESTAURANTE DE INVERSIONES TURÍSTICAS SANTA INÉS S.A.C.",20210107,20220306,"INVERSIONES TURISTICAS SANTA INES S.A.C.","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,55000.0000,0.0000,16666.6700,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"648-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN Y CERTIFICACIÓN EN LA NORMA RELACIONADA A LA GESTIÓN AMBIENTAL ISO 14001:2015",20210107,20220406,"SERVICIOS AMBIENTALES CORPORATIVOS S.A.C. - SERVACORP S.A.C.","JOSE LUIS BUSTAMANTE Y RIVERO","AREQUIPA","AREQUIPA",040129,55000.0000,0.0000,16666.6667,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1",2020,"652-INNOVATEPERU-ADTC1-2020","AUTOMATIZACIÓN Y DIGITALIZACIÓN DEL PROCESO PRODUCTIVO",20210317,20220216,"POLINOMIO S.R.LTDA","SANTIAGO DE SURCO","LIMA","LIMA",150140,53375.0000,0.0000,16125.0000,"SOLES",20231030
"FINCYT III","MIPYME DIGITAL",2020,"653-INNOVATEPERU-MD-2020","OPTIMIZACIÓN Y DIGITALIZACIÓN DE HERRAMIENTAS DE GESTIÓN Y CONTROL PARA LOS PROCESOS DE DISEÑO\, GESTIÓN Y VENTA EN LA EMPRESA ROMO ARQUITECTOS CON EL FIN DE GARANTIZAR CALIDAD Y EFICIENCIA EN NUESTROS PROYECTOS",20210112,20210911,"ROMOCORP S.A.C.","MIRAFLORES","HUAMALIES","HUANUCO",100506,54999.8000,0.0000,16666.6000,"SOLES",20231030
"FINCYT III","MIPYME DIGITAL",2020,"654-INNOVATEPERU-MD-2020","PLATAFORMA COMERCIAL DIGITAL INTEGRADORA DE PROVEEDORES Y CLIENTES PARA EL SEGMENTO FOOD SERVICE (HORECA) Y FOOD PROCESING PARA LA EMPRESA MARSER PERU S.A.C.",20210118,20220517,"MARSER PERU SOCIEDAD ANONIMA CERRADA - MARSER PERU S.A.C.","BARRANCO","LIMA","LIMA",150104,54999.5000,0.0000,16666.5000,"SOLES",20231030
"FINCYT III","MIPYME DIGITAL",2020,"656-INNOVATEPERU-MD-2020","OPTIMIZACIÓN Y DIGITALIZACIÓN DE PROCESOS DE PRODUCCIÓN DE PRENDAS DE VESTIR Y DESARROLLO DE UNA PLATAFORMA DE VENTAS DIGITAL PARA LA EMPRESA H.L. ENSUEÑOS EIRL",20210317,20211216,"H.L ENSUEÑOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA","LA VICTORIA","CHICLAYO","LAMBAYEQUE",140106,54999.8000,0.0000,16666.6000,"SOLES",20231030
"FINCYT III","MIPYME DIGITAL",2020,"657-INNOVATEPERU-MD-2020","IMPLEMENTAR UN SOFTWARE PARA LA GESTIÓN Y ADMINISTRACIÓN DE INMUEBLES DE OXZY GROUP (CLASIQUE)\, EL CUAL SEA LA COLUMNA VERTEBRAL PARA UN NUEVO MODELO DE GESTIÓN DE NEGOCIO: ESCALABLE\, FLEXIBLE\, DIGITALIZADO\, AUTOMATIZADO E INTEGRADO A NUEVAS TECNOLOGÍAS.",20210107,20210906,"OXZY GROUP S.A.C","MIRAFLORES","LIMA","LIMA",150122,54780.0000,0.0000,16660.0000,"SOLES",20231030
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL - INNOVAR PARA REACTIVAR",2020,"659-INNOVATEPERU-PIEC1R-2020","DESARROLLO DE UN PROTOTIPO DE ABONO ORGÁNICO DE BAJO COSTO\, FÁCIL APLICACIÓN Y ALTA EFICIENCIA PARA LOS PRODUCTORES DE CAFÉ DE SAN IGNACIO - CAJAMARCA",20210305,20221003,"COOPERATIVA AGRARIA Y DE SERVICIOS UNION DE CAFETALEROS ECOLOGICOS","SAN IGNACIO","SAN IGNACIO","CAJAMARCA",060901,299935.6200,47668.3800,106760.0000,"SOLES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"660-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA ISO 14001:2015 EN LA EMPRESA FINA ALPACA SRL.",20210111,20220211,"FINA-ALPACA S.R.L.","CERRO COLORADO","AREQUIPA","AREQUIPA",040104,55000.0000,0.0000,16666.6667,"SOLES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2020,"662-INNOVATEPERU-BCE-2020","BECA PARA CURSO VIRTUAL DE ESPECIALIZACIÓN EN REIMAGINING STRATEGY WITH DESIGN THINKING",20210105,20210605,"SEDANO GAMBOA MARILIN","CALLAO","PROV. CONST. DEL CALLAO","CALLAO",070101,7500.0000,0.0000,3214.2900,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2020,"663-INNOVATEPERU-BCE-2020","BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO: DATA SCIENCE BOOTCAMP PART TIME EN EL INSTITUTO DE EMPRESA\, S.L. (IE)",20210129,20210929,"CASAVERDE AYMA PEDRO EMILSE","CUSCO","CUSCO","CUSCO",080101,13164.7500,0.0000,5643.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"003-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL - DIPLOMADO: ESPECIALIZACIÓN PARA LA GESTIÓN DE LA INNOVACIÓN",20210301,20211201,"RIOS JIMENES JAZMIN NATALY","","","","",8350.0000,0.0000,3600.0000,"DOLARES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"004-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LAS NORMAS ISO 9001:2015 E ISO 45001:2018.",20210128,20220429,"REFUGIOS & ARTICULOS DE EXPLORACION S.A.C.","","","","",45280.1600,0.0000,13653.3900,"SOLES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"005-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL: MASTER EN INNOVACIÓN Y SOSTENIBILIDAD EMPRESARIAL",20210305,20220605,"GARCIA ASENCIOS JHOSSELI MILAGROS","","","","",12903.9100,0.0000,5530.2500,"DOLARES",20231030
"FINCYT III","MIPYME DIGITAL",2021,"006-INNOVATEPERU-MD-2021","\"IMPLEMENTACIÓN DE TECNOLOGÍAS DIGITALES PARA INCREMENTAR LA COMPETITIVIDAD Y PRODUCTIVIDAD EN LA EMPRESA BALIQ S.A.C.\"",20210207,20211106,"BALIQ JOYAS S.A.C.","","","","",55000.0000,0.0000,16666.6700,"SOLES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"008-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL - CERTIFICADO PROFESIONAL EN TRANSFORMACIÓN DIGITAL\, EN EL MIT PROFESSIONAL EDUCATION",20210301,20220430,"VILCAPOMA CASTAÑEDA DEBBIE LUZ","","","","",9600.0000,0.0000,4114.9000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"009-INNOVATEPERU-BCE-2021","BECA PARA EL PROGRAMA VIRTUAL DE \"CERTIFICACIÓN PROFESIONAL EN TRANSFORMACIÓN DIGITAL\" - MIT.",20210301,20220301,"MANRIQUE OLIVERA BERNARDINO JAIR","","","","",9450.0000,0.0000,4050.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"010-INNOVATEPERU-BCE-2021","BECA PARA EL PROGRAMA VIRTUAL DE \"CERTIFICACIÓN PROFESIONAL EN TRANSFORMACIÓN DIGITAL\" - MIT.",20210301,20220701,"ESPINOZA HUANUCO ALAN FAUSTO","","","","",9600.0000,0.0000,4115.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"011-INNOVATEPERU-BCE-2021","BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO: MASTER EN INNOVACIÓN Y SOSTENIBILIDAD EMPRESARIAL ONLINE EN EL EADA BUSINESS & TRAINING CENTRE",20210215,20220515,"FLORES MOTTA BRUNO SMITH","","","","",12904.0000,0.0000,5531.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"012-INNOVATEPERU-BCE-2021","BECA PARA DIPLOMADO VIRTUAL EN \"INTENSIFICACIÓN AGROECOLÓGICA Y SOBERANÍA ALIMENTARIA - NUTRICIONAL\" (DIASAN) - CATIE. ",20210301,20220101,"RUIZ PINEDO VIVIANA","","","","",12600.0000,0.0000,5400.0000,"DOLARES",20231030
"FINCYT III","MIPYME DIGITAL",2021,"013-INNOVATEPERU-MD-2021","IMPLEMENTACIÓN DE UNA WEB Y ESTRATEGIA DE MARKETING DIGITAL PARA LA PROMOCIÓN DE PAQUETES TURÍSTICOS Y RECREATIVOS ENFOCADOS A LAS FAMILIAS Y PROFESIONALES QUE VIVEN EN LA CIUDAD DE CUSCO\, DEBIDO A LA ESCASEZ DE TURISTAS INTERNACIONALES POR EL COVID-19.",20210122,20220521,"SUNSHINE TRAVEL PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA","","","","",54090.0000,0.0000,16430.0000,"SOLES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"015-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL - MÁSTER EN INNOVACIÓN Y EMPRENDIMIENTO\, EN  OBS BUSINESS SCHOOL Y LA UNIVERSIDAD DE BARCELONA",20210301,20220601,"ZUBIETA ALVARADO JOSE SIMON","","","","",6572.3000,0.0000,2816.7000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"016-INNOVATEPERU-BCE-2021","BECA PARA MAESTRÍA VIRTUAL: MASTER EN INNOVACIÓN Y SOSTENIBILIDAD EMPRESARIAL DE LA ESCUELA DE NEGOCIOS  EADA BUSINESS SCHOOL BARCELONA",20210215,20220415,"VENEGAS JARA ANA LUCIA","","","","",12752.6000,0.0000,5466.0000,"DOLARES",20231030
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL - INNOVAR PARA REACTIVAR",2021,"017-INNOVATEPERU-PIEC1R-2021","OPTIMIZACIÓN DEL TIEMPO DE OBTENCIÓN DE VERMICOMPOST SÓLIDO Y LÍQUIDO  PARA LA MEJORA DE LA ECONOMÍA FAMILIAR DE PEQUEÑOS GANADEROS DE LA ASOCIACIÓN DE GANADEROS DE VILLA AGRARIA DE VÉGUETA\, HUAURA\, LIMA",20210426,20211226,"ASOCIACION DE GANADEROS DE VILLA AGRARIA","VEGUETA","HUAURA","LIMA",150812,88074.6100,9235.3900,4338.3600,"SOLES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"018-INNOVATEPERU-BCE-2021","BECA PARA MÁSTER EN INNOVACIÓN Y EMPRENDIMIENTO EN LA ESCUELA DE NEGOCIOS DE LA UNIVERSIDAD ADOLFO IBÁÑEZ",20210318,20220917,"NIETO GODOY LUZ MARY","","","","",14500.0000,0.0000,6250.0000,"DOLARES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"019-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA BINORMA ISO 9001:2015 - ISO 45001:2018 PARA LA EMPRESA CONSORCIO GASTRONÓMICO BON GOURMET E.I.R.L.",20210202,20220609,"CONSORCIO GASTRONOMICO BON GOURMET EIRL","","","","",55000.0000,0.0000,16666.6667,"SOLES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"020-INNOVATEPERU-BCE-2021","BECA PARA PROGRAMA DE CERTIFICACIÓN EN STANFORD INNOVATION AND ENTREPRENEURSHIP CERTIFICATE DE STANFORD UNIVERSITY",20210301,20220401,"ESPINOZA COILA EDWARD JESUS","","","","",8035.0000,0.0000,3600.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"021-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL - DIPLOMADO: ESPECIALIZACIÓN PARA LA GESTIÓN DE LA INNOVACIÓN",20210301,20211101,"TORRES GARCIA FERNANDO IVAN","","","","",8350.0000,0.0000,5000.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"022-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL - MASTER EN INNOVACIÓN Y EMPRENDIMIENTO DICTADO POR OBS FORMACIÓN ONLINE EN MANAGEMENT\, S.L",20210301,20220731,"CHAVEZ BERMUDEZ BITIA KURI","","","","",7360.0000,0.0000,5000.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"024-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL: CERTIFICADO PROFESIONAL EN TRANSFORMACIÓN DIGITAL",20210118,20220118,"MARCOS BENAVIDES ORLANDO FRANK","","","","",9450.0000,0.0000,4050.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"029-INNOVATEPERU-BCE-2021","BECA PARA MÁSTER EN INNOVACIÓN Y EMPRENDIMIENTO EN OBS BUSINESS SCHOOL - UNIVERSITAT DE BARCELONA (MODALIDAD VIRTUAL)",20210301,20220401,"VELASQUEZ DAVILA DIEGO","","","","",6491.9300,0.0000,2800.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"030-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL INNOVACIÓN PARA EMPRENDEDORES: HERRAMIENTAS PARA LA CREACIÓN Y VALIDACIÓN DE PRODUCTOS Y SERVICIOS",20210301,20220101,"QUEZADA HUAMANI FRANSESKA","","","","",10630.0000,0.0000,4556.0000,"DOLARES",20231030
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"032-INNOVATEPERU-ADTC2-2021","OBTENER LA CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE LA CALIDAD ISO 9001:2015 MEDIANTE LA IMPLEMENTACIÓN A LA EMPRESA TEXTILES FRANS E.I.R.L.",20210209,20220408,"TEXTILES FRAN'S E.I.R.L.","","","","",55000.0000,0.0000,16666.6700,"SOLES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"033-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL DE DIPLOMADO EN INNOVACIÓN PARA EMPRENDEDORES HERRAMIENTAS PARA LA CREACIÓN Y VALIDACIÓN DE PRODUCTOS Y SERVICIOS - INCAE",20210301,20220301,"PARRA YZQUIERDO MILTON ALBERTO","","","","",10630.0000,0.0000,4600.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"034-INNOVATEPERU-BCE-2021","BECA AL CURSO: CERTIFICADO DE INNOVACIÓN Y EMPRENDIMIENTO DE STANFORD EN ESCUELA DE INGENIERÍA DE STANFORD. ",20210301,20220601,"SHIMABUKURO LOPEZ ROBERTO TAKAO","","","","",8035.0000,0.0000,3443.5700,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"036-INNOVATEPERU-BCE-2021","TRAINING AND PROFESSIONAL DEVELOPMENT FOR REGISTER TECHNOLOGY TRANSFER PROFESSIONAL (RTTP)",20210318,20220318,"VEGA PACHECO CECILIA CAROLINA","","","","",5430.0000,0.0000,2330.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"037-INNOVATEPERU-BCE-2021","BECA PARA DIPLOMADO VIRTUAL: ESPECIALIZACIÓN PARA LA GESTIÓN DE LA INNOVACIÓN DE INCAE BUSINESS SCHOOL.",20210215,20211215,"CANCHANYA TORRES JACKELINE MILAGROS","","","","",8350.0000,0.0000,3600.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"038-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL \"CERTIFICADO PROFESIONAL EN TRANSFORMACIÓN DIGITAL DE MIT PROFESSIONALEDUCATION\"",20210301,20220101,"ALVA MALDONADO EDUARDO","","","","",9450.0000,0.0000,4050.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"039-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL: MATERIALIZACIÓN DE MODELOS EN LA INDUSTRIA 4.0 DE LA UNIVERSIDAD POLITÉCNICA DE CATALUÑA.",20210305,20211105,"ARANDA EGUSQUIZA SERGIO RAFAEL","","","","",4779.0000,0.0000,2048.1400,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"040-INNOVATEPERU-BCE-2021","BECA PARA FORMACIÓN Y DESARROLLO PROFESIONAL",20210318,20221017,"VENTURA VASQUEZ ROSA MARIA","","","","",5600.0000,0.0000,2400.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"042-INNOVATEPERU-BCE-2021","BECA PARA MAESTRÍA VIRTUAL EN MAGÍSTER EN INNOVACIÓN",20210301,20220601,"FERNANDEZ LAMAS WENDY DANIELA","","","","",15000.0000,0.0000,6428.6000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"043-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL DE ESPECIALIZACIÓN EN GESTIÓN DE LA INNOVACIÓN EN INCAE BUSINESS SCHOOL",20210215,20211015,"GONZALES SAJI FREDDY ORLANDO","","","","",8350.0000,0.0000,3578.5700,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"044-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL \"PROFESSIONAL GRADUATE CERTIFICATE IN INNOVATION & ENTREPRENEURSHIP - HARVARD EXTENSION SCHOOL\"",20210128,20220128,"MANSILLA AGUILAR VICTOR ALBERTO","","","","",11600.0000,0.0000,4971.4300,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"045-INNOVATEPERU-BCE-2021","BECA PARA MAESTRÍA VIRTUAL: MASTER EN INNOVACIÓN Y EMPRENDIMIENTO",20210301,20220731,"MONTGOMERY TABOADA LUIS JOSE","","","","",10150.0000,0.0000,4350.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"047-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL DE CERTIFICACIÓN PROFESIONAL EN TRANSFORMACIÓN DIGITAL EN EL INSTITUTO TECNOLÓGICO DE MASSACHUSETTS",20210223,20220423,"ZELADA BRICENO LUIS FERNANDO","","","","",9600.0000,0.0000,5000.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"048-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL DE MAESTRÍA EN INNOVACIÓN Y EMPRENDIMIENTO EN OBS BUSSINESS SCHOOL",20210222,20220422,"SAYHUA FLORES ALDAIR EDUO","","","","",5953.0000,287.1300,2264.1600,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"049-INNOVATEPERU-BCE-2021","BECAS PARA PROGRAMA DE CERTIFICACIÓN DE INNOVACIÓN Y EMPRENDIMIENTO EN STANFORD SCHOOL OF ENGINEERING",20210401,20220701,"TORRES NIÑO FIORELLA ESTEFANIA","","","","",8035.0000,0.0000,3450.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"050-INNOVATEPERU-BCE-2021","BECA PARA CURSO VIRTUAL DE TRAINING AND PROFESSIONAL DEVELOPMENT FOR REGISTERED TECHNOLOGY TRANSFER PROFESSIONAL RTTP - OXENTIA",20210301,20220601,"RONCALLA CABREJO DAVID ARTURO","","","","",4650.0000,0.0000,2000.0000,"DOLARES",20231030
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"051-INNOVATEPERU-BCE-2021","BECA PARA MASTER VIRTUAL: MASTER EN INNOVACIÓN Y SOSTENIBILIDAD EMPRESARIAL ONLINE EN EADA BARCELONA",20210301,20220401,"RUPA ROZAS ELIANA","","","","",9028.1200,3869.2000,0.0000,"DOLARES",20231030
